id,name,host_id,host_name,host_since,neighbourhood,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_365,number_of_reviews,calculated_host_listings_count,reviews_per_month,review_scores_value
2354430,Cozy apartment in Amsterdam ,11971692,Liset,05-02-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,75,2,0,4,1,0.07,9
2362732,Modern 2 bedroom flat in De Pijp,1964005,David,18-03-2012,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,2,2,217,3,0,0,2,tt,0
2362966,Unique studio in old horse stables,12069700,Edwin,09-02-2014,Noord-West,Cabin,Entire home/apt,2,0,1,135,2,250,54,2,1.42,10
2364864,Amsterdam's best kept secret,12058177,Amy,08-02-2014,Gaasperdam - Driemond,Apartment,Private room,2,1,1,75,1,364,42,2,1.01,9
2364867,Spacious modern apartment,12058177,Amy,08-02-2014,Gaasperdam - Driemond,Apartment,Entire home/apt,2,1,1,120,3,0,0,2,tt,0
2368869,Private Houseboat~City Center,7907666,Mijs,03-08-2013,Centrum-West,Houseboat,Entire home/apt,4,3,3,250,3,2,23,1,0.41,9
2372749,"A nice, spacious & luxury apartment",12119860,Danielle,10-02-2014,Zuid,Apartment,Entire home/apt,4,2,2,250,3,354,17,1,0.35,9
2381731,Cosy house in Monumental area,12168785,Jacomien,12-02-2014,Oud-Noord,House,Entire home/apt,2,1,2,99,2,0,31,1,0.55,10
2382064,Last Minute to Amsterdam in February,8122713,Manel,13-08-2013,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,95,3,0,2,1,0.09,10
2384332,"Amsterdam Loft ""Like"" Apartment in Prime Location",12179373,Nathalie,12-02-2014,Centrum-West,Loft,Entire home/apt,3,2,2,180,2,9,18,1,1.11,10
2388275,"Stylish, Quiet Appartement & Veranda",8691345,Charles,07-09-2013,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,109,3,0,87,1,1.51,9
2389008,Kidsproof huis naast cultuurpark   ,12203902,Judith,13-02-2014,Westerpark,House,Entire home/apt,4,3,4,169,1,0,46,1,0.82,9
2391988,Bright 2-room apartment for couples,12218368,Tim,13-02-2014,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,80,1,0,6,1,0.11,9
2395419,Cozy & comfortable app. in Oud-Zuid,12236645,Sabine,14-02-2014,Zuid,Apartment,Entire home/apt,2,1,1,90,2,0,41,1,0.73,9
2395841,Cosy Apt. 10min. from the 9 streets,12238652,Femkje,14-02-2014,De Baarsjes - Oud-West,Condominium,Entire home/apt,2,1,1,115,2,0,19,1,0.33,10
2396536,Modern park villa in city center,2774147,Gloria,28-06-2012,Centrum-Oost,Villa,Entire home/apt,6,3,5,275,3,0,9,1,0.16,10
2398995,Lovely appartement near the Jordaan,10008303,Caroline,14-11-2013,Westerpark,Apartment,Entire home/apt,4,1,2,110,2,0,17,1,0.99,9
2399343,Canal house; 3 bedr & 3 bathr,777345,Rutger Jan,04-07-2011,Centrum-Oost,House,Entire home/apt,6,3,6,500,7,10,0,1,tt,0
2400353,Stylish houseboot in city center - 70 m2,1937981,Floor,17-03-2012,Centrum-Oost,Apartment,Entire home/apt,2,1,1,150,3,0,13,1,0.26,10
2400486,Nice appartment in Amsterdam,5615186,Ana,25-03-2013,Slotervaart,Apartment,Entire home/apt,2,1,1,120,3,230,36,1,0.64,9
2403258,Experience Amsterdam Centre,12227060,Sander,14-02-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,139,2,265,44,1,1.03,9
2404640,Lovely city apartment for two!,12289653,Iris,16-02-2014,Westerpark,Apartment,Entire home/apt,2,1,1,95,10,0,11,1,0.2,10
2405360,Apartment in centre of Amsterdam,12293873,Sjors,16-02-2014,Centrum-Oost,Apartment,Entire home/apt,5,3,3,100,6,5,21,1,0.87,10
2405985,Cosy guest room near city centre -2,123414,Michele,12-05-2010,Bos en Lommer,Apartment,Private room,2,1,1,65,3,334,238,2,4.2,9
2411459,Canalhouse 17e century centre,1487971,Hanneke,09-12-2011,Centrum-West,Apartment,Entire home/apt,2,1,1,225,2,0,34,1,0.68,9
2417145,"Spacious apartment, 10min to centre",9527049,Daan,20-10-2013,Bos en Lommer,Apartment,Entire home/apt,2,1,1,99,2,158,12,1,0.25,9
2418369,"Free parking, sunny 80m2 two floor appartment!",9266156,Suzanne,06-10-2013,Oud-Noord,Apartment,Entire home/apt,2,1,1,81,3,0,25,1,0.57,8
2423338,"Great apartment, view over Amstel!",7358637,Marie,08-07-2013,Oud-Oost,Apartment,Entire home/apt,4,1,2,169,3,4,0,1,tt,0
2428434,"Beautiful app. Centr, Waterlooplein",12412954,Joost,20-02-2014,Centrum-Oost,Apartment,Entire home/apt,2,1,1,99,3,0,11,1,0.19,9
2429334,"Studio MAZZO, canal apartment",10015905,Michiel,14-11-2013,Centrum-West,Bed and breakfast,Private room,2,0,1,139,2,329,266,1,4.62,9
2434568,2 bedroom apartment with garden near Vondelpark,12443362,Iris,21-02-2014,Zuid,Apartment,Entire home/apt,4,2,3,210,1,174,21,1,0.41,9
2435572,top location centre Amsterdam,12448020,Maria,21-02-2014,Centrum-West,Bed and breakfast,Private room,2,1,1,79,3,294,224,2,3.84,9
2436846,Amsterdam Houseboats | Burret,82145,Wim,17-02-2010,Centrum-West,Boat,Entire home/apt,4,2,3,300,3,99,79,2,1.39,8
2438820,Cosy crib in Amsterdam,6037528,Maria,22-04-2013,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,2,2,145,1,13,10,1,0.23,8
2438947, downtown app (105 sqm/950 sqft),11518012,Dirk J,21-01-2014,Centrum-West,Apartment,Entire home/apt,3,1,2,150,10,170,13,1,0.25,10
2441148,New! Top stay @heart of amsterdam,12479183,Koosje,22-02-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,130,5,0,17,1,0.3,10
2449785,"Neat, Modern Apartment next to Oosterpark",4159413,Daan,15-11-2012,Oud-Oost,Apartment,Entire home/apt,2,1,1,90,1,0,11,1,0.62,9
2450025,Lovely houseboat and two cats are waiting for you!,5222532,Renée,25-02-2013,Noord-West,Houseboat,Entire home/apt,2,1,1,60,3,0,7,1,0.26,9
2450249,Luxerious houseboat Amsterdam,3523553,Doet,10-09-2012,Westerpark,Houseboat,Entire home/apt,7,4,7,386,2,48,13,3,0.32,9
2455913,"Quiet large apartment, near museums & main sights",6139246,Jim,29-04-2013,Centrum-Oost,Apartment,Entire home/apt,2,1,2,150,3,6,58,1,1.03,9
2456164,Lovely Canal Apartment,5400786,Jitske,10-03-2013,Centrum-West,Apartment,Entire home/apt,2,1,1,112,2,4,46,1,0.81,9
2456244,charming nest in the heart of town,311067,Dan,06-12-2010,De Pijp - Rivierenbuurt,Apartment,Private room,2,0,1,72,3,0,52,2,0.92,9
2457711,Childfriendly home in Amsterdam,11731622,Marieke,28-01-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,3,4,150,1,0,11,1,0.2,9
2459307,Trendy one bedroom appartment! ,12574181,Gerard,25-02-2014,Watergraafsmeer,Apartment,Entire home/apt,2,1,1,110,2,7,30,1,0.53,9
2460851,cousy place in north Amsterdam,12582722,Allard,25-02-2014,Noord-West,House,Entire home/apt,5,2,3,95,14,0,0,1,tt,0
2462491,House with Garden + free Parking,12593174,Laura,26-02-2014,Oud-Noord,Apartment,Entire home/apt,4,1,1,95,2,0,31,1,0.54,8
2462629,Beautiful Loft on Canal in Jordaan,4246574,Andrea,26-11-2012,Centrum-West,Loft,Entire home/apt,2,1,1,80,60,177,4,1,0.23,9
2463922,Apt.(155m2) + Roof terrace (75m2),12599696,Michiel,26-02-2014,Zuid,Apartment,Entire home/apt,6,4,7,325,2,0,35,1,0.62,9
2464037,Comfortable home in trendy East,3653201,Willem,23-09-2012,Oud-Oost,Apartment,Entire home/apt,5,3,2,150,7,0,3,1,0.06,10
2464210,SPECIAL PRICE View to a Kill,12600964,Marc,26-02-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,129,2,351,71,1,1.23,9
2467063,House with big terras,12526103,Robert,24-02-2014,Centrum-West,House,Entire home/apt,4,2,2,220,1,255,80,1,1.39,9
2469007,"5star roofterrace penthouse, no cleaning costs",12627558,Tom,27-02-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,2,249,3,106,34,1,0.6,9
2469968,Canal apartment Jordaan,682801,Cesar & Floortje,09-06-2011,Centrum-West,House,Entire home/apt,4,2,3,675,3,58,26,1,0.45,9
2471428,Lovely apartment in the Jordaan | City centre | 2P,12639101,Annemarie & Sander,27-02-2014,Centrum-West,Apartment,Entire home/apt,2,1,1,150,2,0,30,1,0.55,9
2471617,Charming Canal house City Centre 4p,6331314,Karin & Douwe,11-05-2013,Centrum-Oost,Serviced apartment,Entire home/apt,4,1,3,149,3,45,337,1,5.95,10
2472277,Bright apartment near center,12635602,Willemijn & Dennis,27-02-2014,Bos en Lommer,Apartment,Entire home/apt,4,1,4,100,7,9,44,1,0.78,9
2474754,pay a little more   get a lot more,10428722,Yaap,04-12-2013,Centrum-West,Apartment,Entire home/apt,2,1,1,180,3,360,8,1,0.14,9
2475088,Bright apartment w/balcony - 60 sqm,12660053,Rikkert,28-02-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,3,2,2,95,2,0,6,1,0.18,9
2476314,Homely family apartment (central),10886830,Maike,29-12-2013,Oud-Oost,Apartment,Entire home/apt,5,4,4,125,6,0,6,1,0.11,10
2477880,Private bedroom in a 17th century canal storehouse,12348866,Jan-Tjalling,18-02-2014,Centrum-West,Loft,Private room,4,1,3,107,1,257,313,1,5.44,9
2478937,Stylish apartment in the citycenter,12679676,Thomas&Eyal,28-02-2014,Centrum-West,Apartment,Private room,2,1,1,99,2,170,393,1,6.83,9
2480621,Downtown - Amsterdam city centre,12690109,Jacqueline,01-03-2014,Centrum-West,Apartment,Private room,2,1,1,95,2,43,100,2,1.75,9
2481241,Cosy apartment with free parking,12693120,Elles,01-03-2014,Oud-Noord,Apartment,Entire home/apt,2,1,2,125,5,90,40,2,0.7,10
2482541,130 m2 cozy city apartment,4577792,Laurus,03-01-2013,Westerpark,Apartment,Entire home/apt,4,3,5,300,3,11,41,1,0.75,9
2485053,★ Family house | Private Parking | Roof terrace ★,12716442,Koen,02-03-2014,Bos en Lommer,House,Entire home/apt,4,3,4,149,3,32,13,1,0.24,10
2485539,Spacious family apartment & sunny garden,10388381,Saskia,02-12-2013,Watergraafsmeer,Apartment,Entire home/apt,4,3,6,397,3,151,12,1,0.25,9
2490116,Sunny place near center + Roof top!,12955104,Mariette,09-03-2014,Westerpark,Apartment,Entire home/apt,2,1,1,111,2,0,47,1,0.83,9
2497346,Cozy studio with Terrace and Airco,12784049,Ruud,04-03-2014,Zuid,Apartment,Private room,4,1,2,93,1,290,446,1,7.81,9
2501290,Complete home incl 2p bath near Hallen&Vondelpark,12567638,Linda,25-02-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,110,2,18,17,1,0.3,10
2503491,"Clean, light and cozy appartment",12789867,Jorn,04-03-2014,Zuid,Loft,Entire home/apt,2,1,1,100,2,131,69,1,1.22,9
2503773,Charming house with garden,8769186,Marloes,11-09-2013,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,2,4,91,1,9,73,1,1.29,9
2508498,Comfortable  room for 1 or 2 people,12839939,Astrid,05-03-2014,Bijlmer-Oost,Townhouse,Private room,2,1,2,60,1,327,32,1,0.57,9
2511089,"Comfortable, spacious double room",12676384,Anna,28-02-2014,Oud-Oost,Apartment,Private room,2,1,1,73,2,0,10,2,0.29,9
2514858,"Two private rooms in cosy apartment in ""de Pijp""",9396158,Rob & René,13-10-2013,De Pijp - Rivierenbuurt,Apartment,Private room,2,1,1,75,2,242,14,1,0.25,10
2517619,"LOCATION, LOCATION, LOCATION",187728,Tanya,01-08-2010,Centrum-Oost,Apartment,Private room,2,1,1,149,2,10,125,4,2.23,9
2518607,Typical Amsterdam City 1930's Flat!,3071046,Cecile,27-07-2012,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1,3,95,2,12,64,1,1.14,9
2523316,Nice room near Amstel,12919491,Tom,08-03-2014,De Pijp - Rivierenbuurt,Apartment,Shared room,2,1,1,65,2,308,20,1,0.36,8
2525349,Centre Jordaan West Canalview + scooter,11550117,Tim,22-01-2014,Centrum-West,Apartment,Entire home/apt,2,1,1,266,2,138,38,1,0.67,9
2529643,Modern & cozy studio at Eastern Docklands | 2P,12953966,Truus,09-03-2014,Oostelijk Havengebied - Indische Buurt,Bed and breakfast,Private room,2,1,1,85,1,287,34,1,0.6,9
2533302,Luxurious home in city centre,11889592,Nicole,03-02-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,195,7,0,11,1,0.2,9
2534067,Paradise in De Pijp! NEW,12978317,Annet,10-03-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,180,2,18,26,1,0.49,9
2534100,Spacious family house with garden,5619206,Anna,25-03-2013,De Baarsjes - Oud-West,Loft,Entire home/apt,6,4,4,249,3,100,23,1,0.43,10
2534166,Room to Rent Amsterdam ,12978768,Vincent,10-03-2014,Bos en Lommer,Apartment,Private room,2,1,1,55,3,356,155,1,2.73,9
2534399,Tuinhuis (garden House),12979522,Linda,10-03-2014,Oud-Noord,Cabin,Entire home/apt,2,0,2,75,2,41,44,1,1.15,9
2535007, House w/ sunny garden & 2 bikes!,12981929,Hanne,10-03-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,3,1,1,140,2,0,40,1,0.7,9
2535918,Amsterdam family house with garden,12986027,Erik,10-03-2014,Watergraafsmeer,House,Entire home/apt,5,4,5,200,5,0,1,1,0.02,10
2536909,Licht appartement in Amsterdam Zuid,11798018,Suzanne,30-01-2014,Zuid,Apartment,Entire home/apt,2,1,1,115,2,150,27,1,0.48,10
2536927,Quiet-Cosy-Comfy-Stylish-Central,12990184,Steven,10-03-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,99,2,91,87,1,1.58,9
2540900,Comfy 2p apt. 10 min from center!,11468877,Annebel,20-01-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,99,4,0,43,1,0.77,9
2548617,Nice apartment at the Vondelpark,6748652,Johannes,05-06-2013,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,3,3,149,3,2,25,1,0.44,9
2550571,"Cosy, Quiet & Stylish close to Jordaan and Centre!",3071330,Angie,27-07-2012,Westerpark,Apartment,Entire home/apt,4,1,1,155,3,0,54,1,0.94,9
2550665,*Beautiful *lakeside*family-house,12997063,"Milah, Abram En Aram",10-03-2014,Noord-Oost,House,Entire home/apt,5,3,5,200,4,0,12,1,0.22,9
2551330,Big bright room on the water,10863932,Marc,28-12-2013,Slotervaart,Townhouse,Private room,3,1,3,100,2,6,65,1,1.14,9
2555144,Amazing apartment in Amsterdam,13083774,Julie,13-03-2014,Buitenveldert - Zuidas,Apartment,Entire home/apt,3,3,3,95,2,0,0,1,tt,0
2556081,Houseboat overlooking the Amstel,13087571,Ilse,13-03-2014,Watergraafsmeer,Boat,Entire home/apt,2,1,1,90,3,3,23,1,0.42,9
2556856,perfect tidy home from home,1818293,Jobien,27-02-2012,Westerpark,Apartment,Entire home/apt,2,1,1,100,3,22,2,1,0.04,0
2557385,"House boat,hart of center Amsterdam",5582413,Karianne,23-03-2013,Centrum-Oost,Boat,Entire home/apt,4,2,2,375,3,211,62,1,1.11,10
2560010,Cosy single basementroom CENTRE,13098216,Elianne,13-03-2014,De Baarsjes - Oud-West,Apartment,Private room,1,1,1,56,3,258,105,2,2.05,9
2561123,Cosy appartment!,9106987,Susanne,28-09-2013,De Baarsjes - Oud-West,Apartment,Entire home/apt,3,1,2,78,1,0,14,1,0.25,8
2568590,Lovely wooden house in Amsterdam,7335058,Nelleke + Henk,07-07-2013,Oud-Noord,House,Entire home/apt,4,2,2,150,5,0,37,1,0.66,9
2572871,"Great Apartment, Central location & Quiet",7857616,Sophie & Frank,31-07-2013,Oud-Oost,Apartment,Entire home/apt,3,1,2,120,2,183,57,2,1.01,9
2573607,Sunny Nice Canal Apartment,13178396,Nicky,16-03-2014,Centrum-West,Apartment,Entire home/apt,2,1,1,99,3,4,18,1,0.32,10
2573783,Spacious Apartment with garden,13179284,Ewoud,16-03-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,3,4,275,3,45,39,1,0.7,10
2574202,Beautiful Sunny Family Loft (could sleep 5),13181512,Floris,16-03-2014,De Pijp - Rivierenbuurt,Loft,Entire home/apt,4,2,5,213,3,0,25,1,0.45,9
2575174,Central & Beautiful!,13171143,Dirk,16-03-2014,Westerpark,Apartment,Entire home/apt,2,1,1,149,7,242,29,1,0.52,10
2579698,Central apartment with parkview,12533715,Suzanne,24-02-2014,Bos en Lommer,Apartment,Entire home/apt,2,1,1,99,3,158,24,1,0.58,9
2580443,Part of great central apartment,11507135,Jan,21-01-2014,Centrum-Oost,Apartment,Private room,3,1,2,69,3,56,102,2,1.78,9
2581386,Stylish and warm home + garden. Perfect location.,13086804,Nathalie,13-03-2014,Zuid,Apartment,Entire home/apt,5,2,3,290,2,3,18,1,0.93,10
2583086,Nice apt with cosy garden!,13226132,Elmer,17-03-2014,Oud-Oost,Apartment,Entire home/apt,2,1,1,90,3,44,46,1,1.16,9
2584405,Spacious Bedroom in Nice Apartment - Old West,10711622,Esther (Mal And Ana),19-12-2013,De Baarsjes - Oud-West,Apartment,Private room,2,1,1,68,2,0,67,5,1.18,9
2584870,Cosy Modern Apt w/ Balcony | Buzzing de Pijp Area,1150862,Julie,13-09-2011,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,175,2,0,8,1,0.18,9
2595280,loft family apartment in Jordaan,13288769,Matthew,19-03-2014,Centrum-West,Apartment,Entire home/apt,4,3,3,230,5,0,5,1,0.09,9
2598472,"Modern, light ap., great location!",13306329,Cornelia,19-03-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,130,10,0,15,1,0.29,10
2598862,Stylish room in our garden near the centre,10030473,Dexter&Jan,15-11-2013,Oud-Oost,Guesthouse,Private room,2,1,1,80,2,212,141,1,2.5,9
2603919,Twin room,10064959,Ricardo & Charles,17-11-2013,Zuid,Bed and breakfast,Private room,2,1,2,90,2,156,202,2,3.66,9
2606699,Amsterdam Concertgebouwbuurt,13348788,Rob,20-03-2014,Zuid,Apartment,Entire home/apt,2,1,1,110,3,336,9,1,0.17,9
2611438,Sunny room in center Amsterdam,9275484,Henrica,07-10-2013,Centrum-Oost,Townhouse,Private room,2,1,1,73,2,179,350,1,6.13,10
2622859,Private Room in Amsterdam Oost,10697763,Gianna,18-12-2013,Oud-Oost,Apartment,Private room,2,1,1,65,2,280,166,1,3.14,9
2623099,Cosy basementroom on great location,13098216,Elianne,13-03-2014,De Baarsjes - Oud-West,Apartment,Private room,2,1,1,84,3,81,33,2,0.64,9
2623580,"Luxurious, comfortable & light apartment",13436910,Eva,23-03-2014,Bos en Lommer,Apartment,Entire home/apt,2,1,1,89,4,0,13,1,0.43,9
2625330,A bright apartment in city center!,13438423,Hilke,23-03-2014,Centrum-West,Apartment,Entire home/apt,2,1,1,190,1,0,18,1,0.36,9
2625365,Spacious canal penthouse Jordaan,2709101,Emilie & Thom,22-06-2012,Centrum-West,Apartment,Entire home/apt,2,1,1,210,2,320,42,1,0.74,9
2629594,Room with a view,12978578,Noortje,10-03-2014,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,2,1,2,69,1,0,7,1,0.12,9
2633218,Relaxed City Hideaway,2142811,Fab,15-04-2012,Westerpark,Apartment,Entire home/apt,2,1,1,120,3,3,28,1,0.5,9
2633912,Amsterdam Centrum met dakterras voor niet-rokers,13487234,Agaath,24-03-2014,Centrum-West,Apartment,Entire home/apt,2,1,1,136,3,87,59,1,1.15,10
2638552,"B&B Reijgershof ""Art Deco room"" private bathroom",5137582,C.T.,18-02-2013,Gaasperdam - Driemond,Bed and breakfast,Private room,2,1,1,75,1,351,36,4,0.64,9
2638773,Beautiful 3 bedroom family home.,11386978,Frouke,17-01-2014,Watergraafsmeer,House,Entire home/apt,4,3,3,227,3,185,33,1,0.59,9
2639206,"B&B Reijgershof ""Barok room"" private bathroom",5137582,C.T.,18-02-2013,Gaasperdam - Driemond,Bed and breakfast,Private room,2,1,1,80,1,351,34,4,0.61,9
2639773,Best location in Amsterdam! (old city center),3018316,Corina,22-07-2012,Centrum-West,Townhouse,Private room,2,1,1,110,3,139,212,1,3.73,9
2641417,Fantastic spacious apartment,13523997,Alexandra,25-03-2014,Bos en Lommer,Apartment,Entire home/apt,6,3,3,100,2,0,55,1,1,9
2644702,Awesome apartment for Amsterdam,13531716,Rawin,25-03-2014,Oud-Oost,Apartment,Entire home/apt,2,1,1,107,1,188,1,2,0.04,8
2647276,"B&B Reijgershof ""Balinese Suite""",5137582,C.T.,18-02-2013,Gaasperdam - Driemond,Bed and breakfast,Private room,2,1,1,90,1,356,32,4,0.57,8
2647365,"B&B Reijgershof ""Chinese Suite"" private bathroom",5137582,C.T.,18-02-2013,Gaasperdam - Driemond,Bed and breakfast,Private room,2,1,1,90,1,340,16,4,0.29,9
2647617,Cosy ground floor apt with garden!,13555551,Nadia,26-03-2014,Westerpark,Apartment,Entire home/apt,2,1,1,110,3,98,41,2,0.72,9
2648251,appartment with garden 19/7 - 18/8,10302269,Juliette,27-11-2013,Bos en Lommer,Apartment,Entire home/apt,4,1,2,95,1,21,64,1,1.17,9
2651452,City house with garden (and cat),13572238,Katja,26-03-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,80,5,46,25,1,0.44,9
2652378,Spacious home near Centre and Vondelpark,1221263,Lieke & Martijn,28-09-2011,Zuid,Apartment,Entire home/apt,2,1,2,130,2,0,8,1,0.14,9
2655017,light appartement ,13591650,Nieske,27-03-2014,Geuzenveld - Slotermeer,Apartment,Entire home/apt,2,1,2,75,3,2,12,1,0.21,10
2657675,The brickwall - De Pijp district,13527034,Veerle En Pim,25-03-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,145,2,199,36,1,0.63,9
2661450,Apartment @ Amsterdam Canals,13623665,Arun,28-03-2014,Centrum-West,Apartment,Entire home/apt,4,2,4,405,6,8,7,1,0.25,10
2665706,Benedenappartement A'dam-Zuid,13212788,Margot,17-03-2014,Zuid,Apartment,Entire home/apt,2,1,2,75,5,0,0,1,tt,0
2667413,Family house on shores Amsterdam IJ,3042726,Julius,24-07-2012,Noord-Oost,House,Entire home/apt,6,4,6,189,6,8,10,1,0.21,9
2667523,Luxury Apartment great for NYE!,12946991,Stefanie,09-03-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,139,3,268,9,1,0.18,10
2667541,Luxury Urban Cottage + two bikes,1176129,Barbara,18-09-2011,Oud-Noord,House,Entire home/apt,3,2,2,140,7,0,9,1,0.16,10
2668398,Soulful roofterrace apartment,13659182,Wimie,29-03-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,3,2,3,125,3,92,71,1,1.28,9
2669821,Charming 2pers. Amsterdam apartment,6754323,Roosje,05-06-2013,Westerpark,Apartment,Entire home/apt,2,1,1,100,1,0,23,1,0.44,9
2670363,Sunny house 30mtrs garden near Adam,13669293,Valerie,29-03-2014,Osdorp,Townhouse,Entire home/apt,5,3,5,115,7,133,52,1,0.92,9
2672582,Jordaan 1896 monumental House 70 m2 (+ 2 bikes),5739950,Mari,02-04-2013,Centrum-West,House,Entire home/apt,2,1,1,299,2,197,61,1,1.08,9
2676525,Studio Amsterdam centre,10795423,Jill,24-12-2013,Centrum-Oost,Apartment,Entire home/apt,2,1,1,120,4,0,50,1,0.88,10
2677110,Close to everything you need :-),6836543,Laura,10-06-2013,Zuid,Apartment,Private room,2,1,2,55,4,0,4,1,0.07,10
2682113,Cute apartment with balcony near city centre,10092422,Brigitte,18-11-2013,Bos en Lommer,Apartment,Entire home/apt,2,1,1,155,2,0,9,1,0.28,10
2682581,A-LOCATION: new and big family-apartment!,2545702,Rose,04-06-2012,Zuid,Condominium,Entire home/apt,6,2,3,191,4,155,39,1,0.69,9
2694094,sunny top floor apartment in,617829,Dagmar,23-05-2011,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,120,1,0,11,1,0.25,10
2697739,Perfect for couple or family,12735907,Conchita,02-03-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,5,2,4,220,3,29,0,1,tt,0
2700366,Best value apartment in vibrant nbh,1849726,Sarin,03-03-2012,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,90,2,0,44,1,0.78,9
2702254,Clean Cosy Central!,13829335,Begum,02-04-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,3,1,2,183,4,97,61,1,1.08,9
2704035,Luxury Apartment In Heart of City,13840094,Juliette,03-04-2014,Zuid,Apartment,Entire home/apt,4,3,4,215,2,74,22,1,0.39,9
2705165,Warehouse app. in spacius workshop 1,2674028,Taco,18-06-2012,Oud-Noord,House,Entire home/apt,12,2,10,225,2,252,219,3,3.98,9
2705811,Cozy appartment in centre of A'dam,5276698,Amber,01-03-2013,Centrum-Oost,Apartment,Entire home/apt,2,1,1,124,2,18,11,1,0.19,9
2708012,nice apartment for 2,12695972,Joost,01-03-2014,Centrum-Oost,Apartment,Entire home/apt,2,1,1,125,4,0,16,1,0.28,10
2708863,Spacious family house nearby centre,13862000,Femke,03-04-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,3,5,225,2,121,76,1,1.35,9
2713216,Cheerful & Bright Apartment in Amsterdam,13885006,Lieske,04-04-2014,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,115,3,0,7,1,0.25,9
2714981,Amsterdam at its best!,13893182,Joost & Jorrien,04-04-2014,Centrum-Oost,Apartment,Entire home/apt,4,2,4,100,3,0,2,1,0.04,10
2715531,Flat in the heart of Amsterdam,10316621,Yulia,28-11-2013,Zuid,Apartment,Private room,2,1,2,55,2,0,15,1,0.31,9
2718586,Spacious and stylish 3 bedroom apartment,10365673,Nicole,01-12-2013,Zuid,Apartment,Entire home/apt,4,3,3,175,4,0,18,1,0.32,9
2719038,Little House close to Amsterdam,13060291,Aletta,12-03-2014,Noord-Oost,Guesthouse,Entire home/apt,2,2,3,105,1,260,248,1,4.38,10
2719727,"Light, airy and spacious apartment",13917903,Nina,05-04-2014,Bos en Lommer,Apartment,Entire home/apt,2,1,1,85,14,0,8,1,0.15,9
2722090,Stylish house in Jordaan Amsterdam,13929525,Nathalie,05-04-2014,Westerpark,House,Entire home/apt,8,4,8,240,4,1,24,1,0.43,9
2726640,Cozy apartment for 2p,11727532,Sarieke,28-01-2014,Westerpark,Apartment,Entire home/apt,2,1,1,89,5,0,17,1,0.3,9
2726882,Bright apartment near city centre,13762639,Akke,01-04-2014,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,99,3,0,13,1,0.23,9
